date,region,warehouse_id,warehouse_location,service,instance_type,storage_type,pricing_model,usage_quantity,usage_unit,total_cost,discount_%,environment,application,operation_type,order_count,shipment_volume,total_cost_(derived),effective_cost_(derived),month,cost_per_unit,cloud_provider
2024-01-05,us-east-1,wh-1269,"singapore, sg",cdn,n2-standard-4,object,on-demand,232.33,tb,0.2751,15.76,uat,demandforecast,shipmenttracking,285,62934.31,63.91,53.84,2024-01,0.0011840915938535702,Azure
2024-01-05,eu-central-1,wh-0539,"singapore, sg",kubernetes,c5.xlarge,block,spot,2956725.0,requests,0.639,15.39,development,routeoptimizer,backup,14163,3511.73,1889347.28,1598576.73,2024-01,2.161174948634046e-07,AWS
2024-01-05,eu-central-1,wh-2212,"frankfurt, de",serverless,n2-standard-4,hdd,reserved,18783.4,vcpu-hours,1.242,13.28,uat,financeops,orderprocessing,2824,12864.84,23328.98,20230.89,2024-01,6.612221429560143e-05,AWS
2024-01-05,sa-east-1,wh-0924,"chennai, in",compute,standard_d4s_v5,cold,spot,3157.26,tb,2.2738,19.75,production,procurementhub,backup,6815,26886.85,7178.98,5761.13,2024-01,0.0007201814231327163,Azure
2024-01-05,sa-east-1,wh-1517,"sao paulo, br",networking,m5.large,object,savings plan,60119.29,gb-month,0.8143,37.64,qa,demandforecast,modeltraining,5326,45740.58,48955.14,30528.43,2024-01,1.354473747111784e-05,AWS
2024-01-05,ap-south-1,wh-2222,"singapore, sg",database,f2s_v2,object,reserved,35826.35,gb,2.7423,30.08,development,procurementhub,etl,7093,6931.23,98246.6,68694.02,2024-01,7.65442195479026e-05,AWS
2024-01-05,ap-southeast-1,wh-0318,"mumbai, in",networking,f2s_v2,archive,preemptible,121262.75,gb,0.677,18.24,production,inventoryplanner,backup,10858,6600.7,82094.88,67120.77,2024-01,5.582918084902412e-06,AWS
2024-01-05,ap-south-1,wh-1505,"mumbai, in",cdn,r6g.large,block,preemptible,93916.18,gb,0.5122,26.83,development,demandforecast,etl,521,14058.64,48103.87,35197.6,2024-01,5.453799334683332e-06,AWS
2024-01-06,us-west-2,wh-0233,"singapore, sg",serverless,t3.medium,archive,spot,16170.45,gb,0.0314,32.9,staging,financeops,orderprocessing,2114,65850.15,507.75,340.7,2024-01,1.9418136168133846e-06,AWS
2024-01-06,eu-west-1,wh-0770,"chennai, in",data transfer,m5.large,hdd,on-demand,2054516.0,requests,0.1008,21.55,development,routeoptimizer,orderprocessing,14235,67971.2,207095.21,162466.19,2024-01,4.906265027870311e-08,Azure
2024-01-06,eu-west-1,wh-0239,"singapore, sg",storage,m5.large,cold,spot,1091695.0,requests,0.2358,33.13,uat,shipmenttracker,modeltraining,10249,16103.25,257421.68,172137.88,2024-01,2.15994394038628e-07,GCP
2024-01-06,us-east-1,wh-1186,"dallas, usa",kubernetes,c5.xlarge,block,spot,4400.26,tb,0.1244,8.91,development,procurementhub,inventorysync,9516,57578.96,547.39,498.62,2024-01,2.82710567102853e-05,Azure
2024-01-06,eu-west-1,wh-1700,"mumbai, in",database,t3.medium,ssd,savings plan,1364349.0,requests,0.169,16.83,development,ordermgmt,dataingest,8539,24450.12,230574.98,191769.21,2024-01,1.2386859960318072e-07,GCP
2024-01-06,eu-central-1,wh-0523,"sao paulo, br",analytics,standard_d4s_v5,archive,reserved,994.13,hours,0.511,4.87,production,financeops,routeoptimization,57,28443.37,508.0,483.26,2024-01,0.0005140172814420649,GCP
2024-01-06,ap-southeast-1,wh-2141,"singapore, sg",storage,standard_d4s_v5,hdd,on-demand,5153.11,vcpu-hours,0.276,24.19,qa,warehousesync,modeltraining,2966,26854.79,1422.26,1078.22,2024-01,5.35598890766935e-05,AWS
2024-01-06,us-west-2,wh-2316,"rotterdam, nl",database,c5.xlarge,hdd,on-demand,971.94,hours,0.9058,20.13,uat,financeops,backup,4228,58280.52,880.38,703.16,2024-01,0.0009319505319258391,AWS
2024-01-06,sa-east-1,wh-0323,"rotterdam, nl",data transfer,n2-standard-4,hdd,spot,19347.44,vcpu-hours,0.0247,9.84,uat,inventoryplanner,shipmenttracking,10443,36393.77,477.88,430.86,2024-01,1.2766546891991913e-06,Azure
2024-01-06,eu-central-1,wh-1153,"rotterdam, nl",kubernetes,t3.medium,block,preemptible,19688.22,vcpu-hours,0.836,11.86,production,shipmenttracker,backup,14267,51645.78,16459.35,14507.27,2024-01,4.246193916971671e-05,AWS
2024-01-06,eu-central-1,wh-0768,"sao paulo, br",compute,f2s_v2,cold,preemptible,118389.47,gb,2.1389,40.61,production,demandforecast,routeoptimization,11204,20102.77,253223.24,150389.28,2024-01,1.806664055511018e-05,AWS
2024-01-06,eu-central-1,wh-2265,"dallas, usa",networking,c5.xlarge,cold,savings plan,388.07,hours,0.6678,40.17,production,warehousesync,forecasting,11234,7319.27,259.15,155.05,2024-01,0.001720823562759296,Azure
2024-01-06,us-west-2,wh-1421,"dallas, usa",compute,c5.xlarge,archive,savings plan,772.2,hours,1.007,38.23,production,procurementhub,dataingest,6561,4051.49,777.61,480.33,2024-01,0.0013040663040663038,AWS
2024-01-06,ap-south-1,wh-0886,"dallas, usa",storage,m5.large,cold,on-demand,80861.73,gb,0.286,38.02,development,inventoryplanner,modeltraining,14983,64376.95,23126.45,14333.77,2024-01,3.536901819933855e-06,GCP
2024-01-06,ap-southeast-1,wh-2467,"phoenix, usa",storage,n2-standard-4,hdd,reserved,73815.99,gb,0.1711,5.78,development,warehousesync,modeltraining,11818,67583.59,12629.92,11899.91,2024-01,2.317925966988995e-06,AWS
2024-01-06,us-west-2,wh-0154,"rotterdam, nl",storage,f2s_v2,archive,on-demand,7122.39,tb,0.2036,14.93,uat,warehousesync,forecasting,12789,437.85,1450.12,1233.62,2024-01,2.8585910066705136e-05,Azure
2024-01-06,eu-west-1,wh-1343,"sao paulo, br",compute,f2s_v2,object,reserved,33341.99,gb-month,1.997,18.06,qa,warehousesync,modeltraining,14869,14011.06,66583.95,54558.89,2024-01,5.9894445412526374e-05,AWS
2024-01-06,eu-west-1,wh-1788,"frankfurt, de",networking,m5.large,cold,preemptible,236199.0,requests,1.0466,20.32,production,ordermgmt,routeoptimization,3235,56087.19,247205.87,196973.64,2024-01,4.431009445425255e-06,AWS
2024-01-06,us-east-1,wh-0972,"sao paulo, br",database,t3.medium,object,on-demand,3271.79,tb,2.9212,12.73,production,warehousesync,etl,14159,16812.58,9557.55,8340.87,2024-01,0.0008928445896588717,Azure
2024-01-06,ap-southeast-1,wh-1623,"phoenix, usa",database,m5.large,object,on-demand,15214.65,gb-month,0.572,33.98,uat,shipmenttracker,inventorysync,7891,29703.31,8702.78,5745.58,2024-01,3.759534396124787e-05,GCP
2024-01-06,ap-south-1,wh-2133,"chennai, in",database,standard_d4s_v5,archive,reserved,1705321.0,requests,2.3503,1.28,production,vendorportal,etl,8172,17875.62,4008015.95,3956713.35,2024-01,1.378215596946264e-06,GCP
2024-01-06,ap-southeast-1,wh-0895,"mumbai, in",analytics,t3.medium,ssd,preemptible,131776.41,gb,0.8402,17.48,staging,shipmenttracker,forecasting,3688,16715.01,110718.54,91364.94,2024-01,6.375951507557384e-06,AWS
2024-01-06,eu-central-1,wh-2004,"sao paulo, br",data transfer,n2-standard-4,archive,savings plan,77521.65,gb,0.0847,33.9,development,procurementhub,etl,6993,13383.36,6566.08,4340.18,2024-01,1.0925980032674744e-06,Azure
2024-01-06,us-west-2,wh-2078,"singapore, sg",kubernetes,n2-standard-4,hdd,reserved,98190.88,gb,0.359,7.72,qa,financeops,routeoptimization,4796,42238.37,35250.53,32529.19,2024-01,3.656144032928516e-06,Azure
2024-01-07,eu-west-1,wh-1191,"mumbai, in",networking,t3.medium,block,spot,31152.73,gb-month,0.6253,15.7,qa,shipmenttracker,forecasting,8974,25948.04,19479.8,16421.47,2024-01,2.0072077150220864e-05,AWS
2024-01-07,us-west-2,wh-0428,"dublin, ie",database,f2s_v2,archive,preemptible,21687.0,requests,2.3097,7.18,qa,procurementhub,shipmenttracking,8185,60556.19,50090.46,46493.96,2024-01,0.00010650159081477382,AWS
2024-01-07,eu-central-1,wh-0425,"mumbai, in",analytics,f2s_v2,hdd,reserved,66011.09,gb-month,0.3588,7.61,qa,financeops,etl,11188,48010.92,23684.78,21882.37,2024-01,5.435450315999933e-06,Azure
2024-01-07,us-west-2,wh-1602,"dublin, ie",compute,n2-standard-4,hdd,preemptible,11502.71,gb-month,0.794,5.27,qa,procurementhub,routeoptimization,51,8072.51,9133.15,8651.83,2024-01,6.902721184833835e-05,Azure
2024-01-07,us-west-2,wh-1166,"frankfurt, de",serverless,m5.large,ssd,spot,28670.56,gb-month,0.0567,39.32,production,procurementhub,etl,3455,58020.41,1625.62,986.43,2024-01,1.9776383858564326e-06,AWS
2024-01-07,us-west-2,wh-0264,"rotterdam, nl",storage,m5.large,hdd,preemptible,647454.0,requests,0.1795,37.09,development,vendorportal,forecasting,694,40298.6,116217.99,73112.74,2024-01,2.772397730186237e-07,AWS
2024-01-07,ap-southeast-1,wh-1107,"rotterdam, nl",data transfer,n2-standard-4,ssd,preemptible,15091.08,vcpu-hours,0.1766,27.47,development,procurementhub,backup,7534,32059.03,2665.08,1932.98,2024-01,1.1702277106741202e-05,GCP
2024-01-07,eu-west-1,wh-1218,"mumbai, in",kubernetes,f2s_v2,hdd,on-demand,35205.31,gb-month,0.4726,22.5,staging,ordermgmt,shipmenttracking,8537,24769.97,16638.03,12894.47,2024-01,1.3424111305936521e-05,GCP
2024-01-07,ap-south-1,wh-2486,"sao paulo, br",kubernetes,t3.medium,ssd,reserved,38.76,hours,1.1454,18.19,development,ordermgmt,etl,12687,18813.14,44.4,36.32,2024-01,0.02955108359133127,GCP
2024-01-07,us-east-1,wh-2356,"mumbai, in",serverless,r6g.large,ssd,preemptible,1954229.0,requests,0.1428,1.44,staging,vendorportal,inventorysync,127,49453.86,279063.9,275045.38,2024-01,7.307229603081318e-08,AWS
2024-01-07,ap-south-1,wh-1949,"dublin, ie",serverless,f2s_v2,block,spot,1217.82,tb,0.8879,28.84,development,warehousesync,routeoptimization,10749,25976.31,1081.3,769.45,2024-01,0.0007290896848466933,AWS
2024-01-07,eu-west-1,wh-0662,"rotterdam, nl",serverless,r6g.large,cold,reserved,39757.0,requests,0.0586,5.29,uat,warehousesync,dataingest,1784,44899.1,2329.76,2206.52,2024-01,1.473954272203637e-06,Azure
2024-01-07,us-west-2,wh-0973,"mumbai, in",serverless,f2s_v2,hdd,spot,53965.11,gb,1.0596,20.21,production,demandforecast,shipmenttracking,4879,137.05,57181.43,45625.06,2024-01,1.9634908554805133e-05,AWS
2024-01-07,ap-south-1,wh-0300,"mumbai, in",database,c5.xlarge,block,on-demand,140851.47,gb,1.9304,38.88,uat,warehousesync,dataingest,4724,45608.03,271899.68,166185.08,2024-01,1.3705217276042627e-05,AWS
2024-01-07,eu-central-1,wh-1926,"phoenix, usa",serverless,n2-standard-4,cold,on-demand,23121.37,gb-month,1.066,22.63,uat,shipmenttracker,routeoptimization,4018,13329.7,24647.38,19069.68,2024-01,4.6104534463139515e-05,Azure
2024-01-07,sa-east-1,wh-1247,"frankfurt, de",cdn,f2s_v2,ssd,savings plan,17885.35,gb-month,0.4922,22.3,production,vendorportal,forecasting,3496,17777.55,8803.17,6840.06,2024-01,2.751972983475303e-05,Azure
2024-01-07,eu-west-1,wh-2179,"mumbai, in",kubernetes,c5.xlarge,block,spot,32730.14,gb-month,0.9745,32.21,uat,routeoptimizer,inventorysync,8944,64246.66,31895.52,21621.97,2024-01,2.9773780374908266e-05,GCP
2024-01-07,eu-central-1,wh-1670,"frankfurt, de",analytics,r6g.large,ssd,spot,2111250.0,requests,0.8321,28.25,qa,inventoryplanner,shipmenttracking,10789,37695.31,1756771.12,1260483.28,2024-01,3.9412670219064536e-07,GCP
2024-01-07,us-west-2,wh-2380,"sao paulo, br",cdn,n2-standard-4,block,on-demand,2608586.0,requests,0.3479,15.83,production,warehousesync,forecasting,8971,12676.91,907527.07,763865.53,2024-01,1.3336727253768898e-07,Azure
2024-01-07,ap-south-1,wh-2260,"mumbai, in",storage,r6g.large,cold,on-demand,596371.0,requests,0.0405,19.86,uat,shipmenttracker,etl,8952,54831.66,24153.03,19356.24,2024-01,6.791074683376624e-08,AWS
2024-01-07,eu-central-1,wh-2320,"phoenix, usa",storage,c5.xlarge,hdd,on-demand,31419.93,vcpu-hours,0.0427,26.5,production,routeoptimizer,forecasting,9703,13224.23,1341.63,986.1,2024-01,1.3590100296213263e-06,AWS
2024-01-07,ap-south-1,wh-1922,"dublin, ie",data transfer,standard_d4s_v5,block,spot,6399.45,tb,0.217,8.74,development,routeoptimizer,forecasting,1970,1447.86,1388.68,1267.31,2024-01,3.3909164068787165e-05,AWS
2024-01-08,us-west-2,wh-2412,"phoenix, usa",storage,m5.large,archive,savings plan,2105012.0,requests,0.0588,15.69,uat,financeops,shipmenttracking,2141,16604.32,123774.71,104354.46,2024-01,2.7933332446560874e-08,AWS
2024-01-08,ap-southeast-1,wh-0249,"rotterdam, nl",storage,t3.medium,object,spot,5673.22,tb,0.0373,40.92,staging,shipmenttracker,forecasting,10888,11855.88,211.61,125.02,2024-01,6.574749436827762e-06,GCP
2024-01-08,us-west-2,wh-2022,"frankfurt, de",compute,n2-standard-4,hdd,reserved,1317.33,hours,1.09,2.02,development,routeoptimizer,routeoptimization,7468,41657.75,1435.89,1406.89,2024-01,0.0008274312435001102,Azure
2024-01-08,us-east-1,wh-1151,"mumbai, in",storage,c5.xlarge,archive,savings plan,5958.67,gb-month,0.3348,12.4,development,demandforecast,orderprocessing,3666,40561.62,1994.96,1747.58,2024-01,5.6187035026272636e-05,AWS
2024-01-08,sa-east-1,wh-2027,"singapore, sg",cdn,t3.medium,object,on-demand,2161.36,gb,1.0391,28.35,staging,procurementhub,orderprocessing,11590,49788.01,2245.87,1609.17,2024-01,0.00048076211274382787,Azure
2024-01-08,eu-central-1,wh-2307,"sao paulo, br",storage,standard_d4s_v5,block,on-demand,7155.97,tb,0.1395,9.43,production,ordermgmt,modeltraining,3110,15666.93,998.26,904.12,2024-01,1.9494212524647254e-05,AWS
2024-01-08,ap-southeast-1,wh-1791,"mumbai, in",storage,r6g.large,ssd,spot,935.42,hours,0.2663,0.52,staging,procurementhub,inventorysync,277,68455.74,249.1,247.8,2024-01,0.00028468495435205577,AWS
2024-01-08,us-east-1,wh-1180,"singapore, sg",ai/ml,standard_d4s_v5,cold,reserved,21094.87,vcpu-hours,2.1617,7.44,development,vendorportal,backup,7479,68949.56,45600.78,42208.08,2024-01,0.00010247515154158334,Azure
2024-01-08,eu-central-1,wh-0975,"frankfurt, de",database,f2s_v2,block,savings plan,15908.49,gb-month,1.5341,36.91,staging,demandforecast,orderprocessing,7757,30702.26,24405.21,15397.25,2024-01,9.64327852612033e-05,GCP
2024-01-08,eu-central-1,wh-0300,"phoenix, usa",analytics,standard_d4s_v5,hdd,preemptible,10169.43,vcpu-hours,1.1526,38.75,staging,shipmenttracker,etl,6146,42545.54,11721.29,7179.29,2024-01,0.00011333968570509852,AWS
2024-01-08,sa-east-1,wh-0872,"dallas, usa",networking,m5.large,object,spot,19842.08,vcpu-hours,0.6579,37.88,development,routeoptimizer,shipmenttracking,11916,3136.78,13054.1,8109.21,2024-01,3.315680614129164e-05,AWS
2024-01-08,eu-west-1,wh-1984,"singapore, sg",kubernetes,c5.xlarge,cold,on-demand,14256.19,vcpu-hours,0.6385,39.62,qa,ordermgmt,forecasting,2643,55114.07,9102.58,5496.14,2024-01,4.478756245532642e-05,GCP
2024-01-08,us-east-1,wh-0314,"chennai, in",storage,r6g.large,archive,savings plan,25846.25,gb-month,0.145,40.79,qa,warehousesync,inventorysync,956,60952.07,3747.71,2219.02,2024-01,5.6100981767180925e-06,AWS
2024-01-08,us-east-1,wh-2242,"chennai, in",storage,c5.xlarge,cold,preemptible,21032.78,vcpu-hours,0.114,14.75,qa,ordermgmt,orderprocessing,12687,34015.98,2397.74,2044.07,2024-01,5.42011089356709e-06,AWS
2024-01-08,ap-south-1,wh-1582,"phoenix, usa",storage,n2-standard-4,block,reserved,947.32,hours,0.1117,9.78,uat,procurementhub,shipmenttracking,3223,49295.74,105.82,95.47,2024-01,0.00011791158214753197,AWS
2024-01-08,sa-east-1,wh-1522,"singapore, sg",database,c5.xlarge,object,on-demand,104016.51,gb,2.2891,1.17,staging,warehousesync,inventorysync,11601,65127.12,238104.19,235318.37,2024-01,2.200708329860327e-05,Oracle Cloud
2024-01-09,eu-west-1,wh-1652,"sao paulo, br",kubernetes,n2-standard-4,object,spot,487.27,hours,0.8324,33.55,development,inventoryplanner,routeoptimization,5666,39091.08,405.6,269.52,2024-01,0.001708293143431773,GCP
2024-01-09,eu-west-1,wh-1168,"dallas, usa",compute,r6g.large,ssd,on-demand,910.43,hours,2.6542,13.14,uat,financeops,orderprocessing,13375,50000.0,2416.46,2098.94,2024-01,0.0029153257252067704,AWS
2024-01-09,eu-central-1,wh-1391,"rotterdam, nl",data transfer,c5.xlarge,archive,reserved,6947.88,tb,0.2019,24.85,staging,shipmenttracker,routeoptimization,4949,61429.76,1402.78,1054.19,2024-01,2.9059223820791376e-05,AWS
2024-01-09,eu-central-1,wh-0862,"singapore, sg",kubernetes,standard_d4s_v5,hdd,reserved,35822.83,gb,0.7332,0.47,qa,routeoptimizer,shipmenttracking,3146,57764.81,26265.3,26141.85,2024-01,2.0467394675406715e-05,GCP
2024-01-09,us-west-2,wh-0739,"mumbai, in",cdn,n2-standard-4,cold,spot,2978.01,tb,0.0581,7.87,development,demandforecast,backup,6164,29439.25,173.02,159.4,2024-01,1.9509672566579695e-05,Azure
2024-01-09,eu-west-1,wh-0491,"rotterdam, nl",networking,r6g.large,cold,on-demand,39145.46,vcpu-hours,0.9627,35.7,uat,shipmenttracker,backup,9125,49514.12,37685.33,24231.67,2024-01,2.4592890210001364e-05,Azure
2024-01-09,eu-west-1,wh-2046,"rotterdam, nl",networking,r6g.large,archive,savings plan,37513.62,vcpu-hours,0.1078,41.63,staging,shipmenttracker,etl,9455,13968.84,4043.97,2360.47,2024-01,2.873622966805123e-06,AWS
2024-01-09,us-west-2,wh-1413,"rotterdam, nl",analytics,m5.large,block,savings plan,13372.19,gb-month,0.9845,32.14,uat,vendorportal,dataingest,12350,63549.12,13164.92,8933.71,2024-01,7.362294433447326e-05,AWS
2024-01-09,sa-east-1,wh-0690,"rotterdam, nl",serverless,f2s_v2,block,savings plan,34806.43,vcpu-hours,0.4847,43.82,qa,shipmenttracker,dataingest,6262,7418.85,16870.68,9477.95,2024-01,1.3925587887065695e-05,Oracle Cloud
2024-01-09,eu-west-1,wh-0231,"dallas, usa",compute,t3.medium,hdd,on-demand,526.94,hours,0.8952,28.06,uat,procurementhub,shipmenttracking,7410,66156.62,471.72,339.36,2024-01,0.0016988651459369187,GCP
2024-01-09,us-west-2,wh-2466,"mumbai, in",cdn,f2s_v2,cold,reserved,122055.99,gb,0.0305,40.29,qa,financeops,orderprocessing,9252,42398.07,3722.71,2222.83,2024-01,2.498853190244903e-07,AWS
2024-01-09,eu-west-1,wh-0459,"dublin, ie",database,f2s_v2,object,spot,72023.96,gb-month,2.5121,28.4,development,routeoptimizer,etl,1744,1645.71,180931.39,129546.88,2024-01,3.487867093117346e-05,Azure
2024-01-09,eu-central-1,wh-0030,"phoenix, usa",kubernetes,c5.xlarge,block,savings plan,1475.9,hours,0.301,13.02,staging,vendorportal,forecasting,1353,18517.4,444.25,386.41,2024-01,0.00020394335659597532,AWS
2024-01-09,us-west-2,wh-0036,"phoenix, usa",kubernetes,standard_d4s_v5,ssd,spot,464.63,hours,0.282,24.76,development,procurementhub,modeltraining,6520,7551.41,131.03,98.59,2024-01,0.0006069345500721003,AWS
2024-01-09,us-west-2,wh-2414,"frankfurt, de",database,r6g.large,cold,savings plan,3221.99,tb,2.1839,19.78,qa,shipmenttracker,modeltraining,3367,40279.77,7036.5,5644.68,2024-01,0.0006778109180972008,Azure
2024-01-09,ap-southeast-1,wh-0398,"dallas, usa",networking,m5.large,block,savings plan,1799.06,tb,1.4953,41.83,uat,vendorportal,forecasting,1850,24022.64,2690.13,1564.85,2024-01,0.000831156270496815,AWS
2024-01-09,sa-east-1,wh-0363,"dublin, ie",compute,c5.xlarge,block,savings plan,53444.8,gb-month,0.2509,8.69,uat,inventoryplanner,inventorysync,14052,7558.72,13409.3,12244.03,2024-01,4.694563362572224e-06,AWS
2024-01-09,us-east-1,wh-1476,"rotterdam, nl",serverless,r6g.large,ssd,savings plan,719.66,hours,1.4095,28.49,staging,inventoryplanner,inventorysync,1893,54585.04,1014.36,725.37,2024-01,0.001958563766222939,Azure
2024-01-09,us-west-2,wh-2234,"dublin, ie",data transfer,m5.large,archive,on-demand,33155.99,vcpu-hours,0.1641,13.16,staging,inventoryplanner,dataingest,2391,29022.25,5440.9,4724.88,2024-01,4.949331930670747e-06,AWS
2024-01-09,us-east-1,wh-1681,"sao paulo, br",storage,f2s_v2,object,on-demand,796.0,tb,0.0658,31.92,staging,financeops,routeoptimization,47,47741.09,52.38,35.66,2024-01,8.266331658291456e-05,Azure
2024-01-09,ap-south-1,wh-2185,"singapore, sg",data transfer,m5.large,block,on-demand,5230.07,vcpu-hours,0.2078,37.53,development,financeops,forecasting,8230,1762.75,1086.81,678.93,2024-01,3.9731781792595515e-05,AWS
2024-01-09,eu-west-1,wh-0555,"dublin, ie",networking,m5.large,block,spot,2588595.0,requests,1.2786,12.99,staging,warehousesync,backup,12677,4016.93,3309777.57,2879837.46,2024-01,4.939358995903183e-07,AWS
2024-01-09,eu-west-1,wh-2493,"rotterdam, nl",networking,t3.medium,block,preemptible,21641.08,vcpu-hours,0.6195,14.29,staging,warehousesync,backup,10657,39152.75,13406.65,11490.84,2024-01,2.8626112929668946e-05,AWS
2024-01-09,us-west-2,wh-0623,"mumbai, in",storage,t3.medium,hdd,on-demand,32356.95,gb-month,0.2884,34.05,uat,procurementhub,orderprocessing,1013,19422.0,9331.74,6154.28,2024-01,8.913077406863131e-06,AWS
2024-01-09,eu-west-1,wh-0150,"dallas, usa",serverless,r6g.large,ssd,spot,1327.83,hours,0.032,11.76,uat,ordermgmt,shipmenttracking,12345,45188.82,42.49,37.49,2024-01,2.4099470564756033e-05,AWS
2024-01-10,ap-south-1,wh-1870,"singapore, sg",analytics,f2s_v2,block,preemptible,36780.44,vcpu-hours,0.0759,1.15,development,ordermgmt,inventorysync,11861,18531.46,2791.64,2759.54,2024-01,2.0635968465847604e-06,AWS
